id,temp,lvl,time,sex,rep,prod,dead,t_coma
35-300-M-9,35,300,513,M,9,0,1,179.08
35-300-M-10,35,300,513,M,10,0,1,298.03
35-300-M-11,35,300,513,M,11,0,1,156.02
35-300-M-12,35,300,513,M,12,0,1,177.65
35-300-M-13,35,300,513,M,13,0,1,163.33
35-300-M-14,35,300,513,M,14,0,1,177.63
35-300-M-15,35,300,513,M,15,0,1,169.27
35-250-M-1,35,250,427.5,M,1,0,1,216.02
35-250-M-2,35,250,427.5,M,2,0,1,206.08
35-250-M-3,35,250,427.5,M,3,0,1,291.86
35-250-M-4,35,250,427.5,M,4,0,1,135.48
35-250-M-5,35,250,427.5,M,5,0,1,268.7
35-250-M-6,35,250,427.5,M,6,0,1,222.19
35-250-M-7,35,250,427.5,M,7,0,1,136.17
35-250-M-8,35,250,427.5,M,8,0,1,218.28
35-250-M-9,35,250,427.5,M,9,0,1,340.92
35-250-M-10,35,250,427.5,M,10,0,1,209.53
35-250-M-11,35,250,427.5,M,11,0,1,167.52
35-250-M-12,35,250,427.5,M,12,0,1,275.89
35-250-M-13,35,250,427.5,M,13,0,1,137.72
35-250-M-14,35,250,427.5,M,14,0,1,197.85
35-250-M-15,35,250,427.5,M,15,0,1,286.22
35-200-M-1,35,200,342,M,1,0,1,198
35-200-M-2,35,200,342,M,2,0,1,195
35-200-M-3,35,200,342,M,3,0,1,235
35-200-M-4,35,200,342,M,4,0.87,1,157.25
35-200-M-5,35,200,342,M,5,0,1,190
35-200-M-6,35,200,342,M,6,0,0,182
35-200-M-7,35,200,342,M,7,0,1,225
35-200-M-8,35,200,342,M,8,0,1,181
35-200-M-9,35,200,342,M,9,3.93,0,225
35-200-M-10,35,200,342,M,10,1.85,1,230
35-200-M-11,35,200,342,M,11,0,1,130.83
35-200-M-12,35,200,342,M,12,0,1,174
35-200-M-13,35,200,342,M,13,1.09,0,240
35-200-M-14,35,200,342,M,14,0,1,340
35-200-M-15,35,200,342,M,15,0,1,190
35-175-M-1,35,175,299.25,M,1,0,1,9.78
35-175-M-2,35,175,299.25,M,2,3.93,0,231
35-175-M-3,35,175,299.25,M,3,1.64,0,260
35-175-M-4,35,175,299.25,M,4,1.64,0,130.67
35-175-M-5,35,175,299.25,M,5,0,1,235
35-175-M-6,35,175,299.25,M,6,0,1,31.25
35-175-M-7,35,175,299.25,M,7,0,1,174.93
35-175-M-8,35,175,299.25,M,8,0,1,197
35-175-M-9,35,175,299.25,M,9,0,1,242
35-175-M-10,35,175,299.25,M,10,0,1,10
35-175-M-11,35,175,299.25,M,11,0,1,185
35-175-M-12,35,175,299.25,M,12,0,0,190
35-175-M-13,35,175,299.25,M,13,0,1,31.47
35-175-M-14,35,175,299.25,M,14,0,1,235
35-175-M-15,35,175,299.25,M,15,0,0,230
35-150-M-1,35,150,256.5,M,1,2.18,0,217
35-150-M-2,35,150,256.5,M,2,0,0,242
35-150-M-3,35,150,256.5,M,3,0.22,0,200
35-150-M-4,35,150,256.5,M,4,2.4,0,210
35-150-M-5,35,150,256.5,M,5,0,0,198
35-150-M-6,35,150,256.5,M,6,1.53,0,217
35-150-M-7,35,150,256.5,M,7,0,1,195
35-150-M-8,35,150,256.5,M,8,0,1,176
35-150-M-9,35,150,256.5,M,9,0,1,192
35-150-M-10,35,150,256.5,M,10,1.96,0,193
35-150-M-11,35,150,256.5,M,11,2.51,0,194.5
35-150-M-12,35,150,256.5,M,12,0,1,194.5
35-150-M-13,35,150,256.5,M,13,0,1,196
35-150-M-14,35,150,256.5,M,14,0,0,198
35-150-M-15,35,150,256.5,M,15,0,1,132
35-125-M-1,35,125,213.75,M,1,1.64,0,
35-125-M-2,35,125,213.75,M,2,0,0,43.38
35-125-M-3,35,125,213.75,M,3,0,1,195
35-125-M-4,35,125,213.75,M,4,0.98,1,200
35-125-M-5,35,125,213.75,M,5,0,0,
35-125-M-6,35,125,213.75,M,6,0.98,0,34.67
35-125-M-7,35,125,213.75,M,7,0,0,
35-125-M-8,35,125,213.75,M,8,0,0,105.3
35-125-M-9,35,125,213.75,M,9,0,1,195
35-125-M-10,35,125,213.75,M,10,0,0,195
35-125-M-11,35,125,213.75,M,11,0.87,0,195
35-125-M-12,35,125,213.75,M,12,3.05,1,
35-125-M-13,35,125,213.75,M,13,0,1,190
35-125-M-14,35,125,213.75,M,14,2.29,0,
35-125-M-15,35,125,213.75,M,15,2.84,0,
35-100-M-1,35,100,171,M,1,1.85,0,
35-100-M-2,35,100,171,M,2,3.49,0,
35-100-M-3,35,100,171,M,3,1.2,0,
35-100-M-4,35,100,171,M,4,0,1,
35-100-M-5,35,100,171,M,5,0,1,
35-100-M-6,35,100,171,M,6,3.38,0,
35-100-M-7,35,100,171,M,7,1.42,0,
35-100-M-8,35,100,171,M,8,3.16,0,
35-100-M-9,35,100,171,M,9,0,1,
35-100-M-10,35,100,171,M,10,0,0,
35-100-M-11,35,100,171,M,11,0,0,16.83
35-100-M-12,35,100,171,M,12,2.62,0,
35-100-M-13,35,100,171,M,13,0,0,
35-100-M-14,35,100,171,M,14,0,1,
35-100-M-15,35,100,171,M,15,2.4,0,
35-75-M-1,35,75,128.25,M,1,5.02,0,
35-75-M-2,35,75,128.25,M,2,1.85,0,
35-75-M-3,35,75,128.25,M,3,0,0,85.17
35-75-M-4,35,75,128.25,M,4,0,0,85.17
35-75-M-5,35,75,128.25,M,5,1.85,1,
35-75-M-6,35,75,128.25,M,6,3.27,0,
35-75-M-7,35,75,128.25,M,7,2.29,0,
35-75-M-8,35,75,128.25,M,8,5.45,0,
35-75-M-9,35,75,128.25,M,9,0,1,121.8
35-75-M-10,35,75,128.25,M,10,2.4,0,
35-75-M-11,35,75,128.25,M,11,4.47,0,
35-75-M-12,35,75,128.25,M,12,0,0,
35-75-M-13,35,75,128.25,M,13,1.75,0,
35-75-M-14,35,75,128.25,M,14,0.76,0,
35-75-M-15,35,75,128.25,M,15,0,0,
35-50-M-1,35,50,85.5,M,1,1.42,0,
35-50-M-2,35,50,85.5,M,2,6.76,0,
35-50-M-3,35,50,85.5,M,3,1.53,0,
35-50-M-4,35,50,85.5,M,4,1.64,0,
35-50-M-5,35,50,85.5,M,5,2.51,0,
35-50-M-6,35,50,85.5,M,6,5.67,0,
35-50-M-7,35,50,85.5,M,7,5.45,0,
35-50-M-8,35,50,85.5,M,8,3.38,0,
35-50-M-9,35,50,85.5,M,9,4.04,0,
35-50-M-10,35,50,85.5,M,10,0,1,32.83
35-50-M-11,35,50,85.5,M,11,4.58,0,
35-50-M-12,35,50,85.5,M,12,1.31,0,
35-50-M-13,35,50,85.5,M,13,3.49,0,
35-50-M-14,35,50,85.5,M,14,0,0,14.48
35-50-M-15,35,50,85.5,M,15,3.16,0,
35-25-M-1,35,25,42.75,M,1,4.25,0,
35-25-M-2,35,25,42.75,M,2,5.45,0,
35-25-M-3,35,25,42.75,M,3,5.02,0,
35-25-M-4,35,25,42.75,M,4,2.95,0,
35-25-M-5,35,25,42.75,M,5,3.16,0,
35-25-M-6,35,25,42.75,M,6,0,1,
35-25-M-7,35,25,42.75,M,7,0,0,
35-25-M-8,35,25,42.75,M,8,1.31,0,
35-25-M-9,35,25,42.75,M,9,4.8,0,
35-25-M-10,35,25,42.75,M,10,3.6,0,
35-25-M-11,35,25,42.75,M,11,11.35,0,
35-25-M-12,35,25,42.75,M,12,5.24,0,
35-25-M-13,35,25,42.75,M,13,4.36,0,
35-25-M-14,35,25,42.75,M,14,0,0,
35-25-M-15,35,25,42.75,M,15,3.71,0,
34-200-M-13,34,200,847.9526819,M,13,0,1,386
34-200-M-8,34,200,847.9526819,M,8,0,1,422
34-200-M-14,34,200,847.9526819,M,14,0,1,432
34-200-M-12,34,200,847.9526819,M,12,1.05,1,481
34-200-M-6,34,200,847.9526819,M,6,0,1,484
34-200-M-15,34,200,847.9526819,M,15,0,1,497
34-200-M-2,34,200,847.9526819,M,2,0,1,513
34-200-M-1,34,200,847.9526819,M,1,1.9,1,517
34-200-M-4,34,200,847.9526819,M,4,0,1,555
34-200-M-11,34,200,847.9526819,M,11,0,1,557
34-200-M-5,34,200,847.9526819,M,5,0,1,577
34-200-M-9,34,200,847.9526819,M,9,0,1,639
34-200-M-3,34,200,847.9526819,M,3,0,1,661
34-200-M-10,34,200,847.9526819,M,10,0,1,699
34-200-M-7,34,200,847.9526819,M,7,0,1,704
34-175-M-3,34,175,741.9585967,M,3,0,1,452
34-175-M-6,34,175,741.9585967,M,6,0,1,476
34-175-M-7,34,175,741.9585967,M,7,0,1,506
34-175-M-2,34,175,741.9585967,M,2,0,1,536
34-175-M-4,34,175,741.9585967,M,4,0,1,542
34-175-M-5,34,175,741.9585967,M,5,0,1,552
34-175-M-10,34,175,741.9585967,M,10,0,1,581
34-175-M-13,34,175,741.9585967,M,13,0,1,600
34-175-M-15,34,175,741.9585967,M,15,0,1,600
34-175-M-11,34,175,741.9585967,M,11,0,1,648
34-175-M-12,34,175,741.9585967,M,12,0,1,687
34-175-M-8,34,175,741.9585967,M,8,0,1,699
34-175-M-1,34,175,741.9585967,M,1,0,0,443
34-175-M-14,34,175,741.9585967,M,14,4,0,484
34-175-M-9,34,175,741.9585967,M,9,2.29,0,664
34-150-M-15,34,150,635.9645114,M,15,0,1,413
34-150-M-6,34,150,635.9645114,M,6,0,1,414
34-150-M-10,34,150,635.9645114,M,10,0,1,414
34-150-M-12,34,150,635.9645114,M,12,0,1,536
34-150-M-14,34,150,635.9645114,M,14,0,1,587
34-150-M-11,34,150,635.9645114,M,11,0,1,631
34-150-M-13,34,150,635.9645114,M,13,0,1,
34-150-M-5,34,150,635.9645114,M,5,0,0,455
34-150-M-8,34,150,635.9645114,M,8,0.48,0,485
34-150-M-3,34,150,635.9645114,M,3,0,0,507
34-150-M-4,34,150,635.9645114,M,4,0.95,0,513
34-150-M-9,34,150,635.9645114,M,9,0,0,521
34-150-M-1,34,150,635.9645114,M,1,2.19,0,569
34-150-M-2,34,150,635.9645114,M,2,3.71,0,601
34-150-M-7,34,150,635.9645114,M,7,0.95,0,
34-125-M-3,34,125,529.9704262,M,3,0,1,360
34-125-M-14,34,125,529.9704262,M,14,0,1,436
34-125-M-1,34,125,529.9704262,M,1,0,1,515
34-125-M-7,34,125,529.9704262,M,7,0,1,
34-125-M-11,34,125,529.9704262,M,11,0,1,
34-125-M-15,34,125,529.9704262,M,15,3.62,0,443
34-125-M-4,34,125,529.9704262,M,4,7.24,0,467
34-125-M-2,34,125,529.9704262,M,2,0,0,
34-125-M-5,34,125,529.9704262,M,5,1.52,0,
34-125-M-6,34,125,529.9704262,M,6,0.86,0,
34-125-M-8,34,125,529.9704262,M,8,3.62,0,
34-125-M-9,34,125,529.9704262,M,9,0.76,0,
34-125-M-10,34,125,529.9704262,M,10,2,0,
34-125-M-12,34,125,529.9704262,M,12,0.38,0,
34-125-M-13,34,125,529.9704262,M,13,1.43,0,
34-100-M-6,34,100,423.976341,M,6,0.95,0,412
34-100-M-10,34,100,423.976341,M,10,0.57,0,413
34-100-M-7,34,100,423.976341,M,7,0.57,0,
34-100-M-8,34,100,423.976341,M,8,1.33,0,
34-100-M-9,34,100,423.976341,M,9,2.95,0,
34-100-M-11,34,100,423.976341,M,11,0.95,0,
34-100-M-12,34,100,423.976341,M,12,2.19,0,
34-100-M-13,34,100,423.976341,M,13,1.81,0,
34-100-M-14,34,100,423.976341,M,14,2.86,0,
34-100-M-15,34,100,423.976341,M,15,2.38,0,
34-100-M-4,34,100,423.976341,M,4,1.52,0,
34-100-M-5,34,100,423.976341,M,5,2.48,0,
34-100-M-3,34,100,423.976341,M,3,3.24,0,
34-100-M-1,34,100,423.976341,M,1,1.9,0,
34-100-M-2,34,100,423.976341,M,2,2.95,0,
34-75-M-15,34,75,317.9822557,M,15,6.57,0,
34-75-M-14,34,75,317.9822557,M,14,2.67,0,
34-75-M-12,34,75,317.9822557,M,12,10.48,0,
34-75-M-13,34,75,317.9822557,M,13,0.19,0,
34-75-M-11,34,75,317.9822557,M,11,4.29,0,
34-75-M-10,34,75,317.9822557,M,10,6.57,0,
34-75-M-9,34,75,317.9822557,M,9,0.48,0,
34-75-M-8,34,75,317.9822557,M,8,0,0,
34-75-M-6,34,75,317.9822557,M,6,3.33,0,
34-75-M-7,34,75,317.9822557,M,7,0,0,
34-75-M-5,34,75,317.9822557,M,5,6,0,
34-75-M-4,34,75,317.9822557,M,4,0,0,
34-75-M-3,34,75,317.9822557,M,3,2.57,0,
34-75-M-2,34,75,317.9822557,M,2,3.05,0,
34-75-M-1,34,75,317.9822557,M,1,2.76,0,
34-50-M-15,34,50,211.9881705,M,15,3.62,0,
34-50-M-14,34,50,211.9881705,M,14,3.05,0,
34-50-M-13,34,50,211.9881705,M,13,0,0,124
34-50-M-12,34,50,211.9881705,M,12,3.43,0,
34-50-M-11,34,50,211.9881705,M,11,4.86,0,
34-50-M-10,34,50,211.9881705,M,10,3.81,0,
34-50-M-9,34,50,211.9881705,M,9,5.52,0,
34-50-M-6,34,50,211.9881705,M,6,4.1,0,
34-50-M-7,34,50,211.9881705,M,7,8,0,
34-50-M-8,34,50,211.9881705,M,8,3.14,0,
34-50-M-5,34,50,211.9881705,M,5,4.95,0,
34-50-M-4,34,50,211.9881705,M,4,5.81,0,
34-50-M-3,34,50,211.9881705,M,3,2.86,0,
34-50-M-2,34,50,211.9881705,M,2,7.43,0,
34-50-M-1,34,50,211.9881705,M,1,6.29,0,
34-25-M-8,34,25,105.9940852,M,8,4.19,1,
34-25-M-14,34,25,105.9940852,M,14,7.24,0,
34-25-M-15,34,25,105.9940852,M,15,6.38,0,
34-25-M-10,34,25,105.9940852,M,10,3.43,0,
34-25-M-11,34,25,105.9940852,M,11,6.67,0,
34-25-M-12,34,25,105.9940852,M,12,2.86,0,
34-25-M-13,34,25,105.9940852,M,13,4,0,
34-25-M-9,34,25,105.9940852,M,9,4.57,0,
34-25-M-7,34,25,105.9940852,M,7,3.14,0,
34-25-M-6,34,25,105.9940852,M,6,4.1,0,
34-25-M-5,34,25,105.9940852,M,5,3.81,0,
34-25-M-4,34,25,105.9940852,M,4,0.86,0,
34-25-M-3,34,25,105.9940852,M,3,3.62,0,
34-25-M-1,34,25,105.9940852,M,1,5.9,0,
34-25-M-2,34,25,105.9940852,M,2,4.86,0,
38-300-F-1,38,300,48.30623965,F,1,0,1,14.5
38-300-F-2,38,300,48.30623965,F,2,0,1,20.8
38-300-F-3,38,300,48.30623965,F,3,0,1,13.42
38-300-F-4,38,300,48.30623965,F,4,0,1,16.25
38-300-F-5,38,300,48.30623965,F,5,0,1,12.5
38-300-F-6,38,300,48.30623965,F,6,0,1,7.5
38-300-F-7,38,300,48.30623965,F,7,0,1,16
38-300-F-8,38,300,48.30623965,F,8,0,1,9.58
38-300-F-9,38,300,48.30623965,F,9,0,1,9.58
38-300-F-10,38,300,48.30623965,F,10,0,1,17.33
38-300-F-11,38,300,48.30623965,F,11,0,1,17.33
38-300-F-12,38,300,48.30623965,F,12,0,1,17.33
38-300-F-13,38,300,48.30623965,F,13,0,1,17.33
38-300-F-14,38,300,48.30623965,F,14,0,1,28.22
38-300-F-15,38,300,48.30623965,F,15,0,1,23.55
38-250-F-1,38,250,40.25519971,F,1,0,1,13.5
38-250-F-2,38,250,40.25519971,F,2,0,1,15.42
38-250-F-3,38,250,40.25519971,F,3,0,1,9.25
38-250-F-4,38,250,40.25519971,F,4,0,1,23.25
38-250-F-5,38,250,40.25519971,F,5,0,1,16.07
38-250-F-6,38,250,40.25519971,F,6,0,1,9.25
38-250-F-7,38,250,40.25519971,F,7,0,1,1.88
38-250-F-8,38,250,40.25519971,F,8,0,1,13.75
38-250-F-9,38,250,40.25519971,F,9,0,1,11
38-250-F-10,38,250,40.25519971,F,10,0,1,14.33
38-250-F-11,38,250,40.25519971,F,11,0,1,14.35
38-250-F-12,38,250,40.25519971,F,12,0,1,14
38-250-F-13,38,250,40.25519971,F,13,0,1,14.35
38-250-F-14,38,250,40.25519971,F,14,0,1,14.35
38-250-F-15,38,250,40.25519971,F,15,0,1,14.5
38-200-F-1,38,200,32.20415977,F,1,0,1,8
38-200-F-2,38,200,32.20415977,F,2,0,1,11.33
38-200-F-3,38,200,32.20415977,F,3,0,1,8
38-200-F-4,38,200,32.20415977,F,4,0,1,8.15
38-200-F-5,38,200,32.20415977,F,5,0,1,9.02
38-200-F-6,38,200,32.20415977,F,6,0,1,8.98
38-200-F-7,38,200,32.20415977,F,7,0,0,8.77
38-200-F-8,38,200,32.20415977,F,8,0,1,9.9
38-200-F-9,38,200,32.20415977,F,9,0,1,8.17
38-200-F-10,38,200,32.20415977,F,10,0,1,9.52
38-200-F-11,38,200,32.20415977,F,11,0,1,9.37
38-200-F-12,38,200,32.20415977,F,12,0,0,9.97
38-200-F-13,38,200,32.20415977,F,13,0,1,9.13
38-200-F-14,38,200,32.20415977,F,14,0,1,8.3
38-200-F-15,38,200,32.20415977,F,15,1.53,0,10.02
38-175-F-1,38,175,28.1786398,F,1,5.02,0,18.33
38-175-F-2,38,175,28.1786398,F,2,6.98,0,11.57
38-175-F-3,38,175,28.1786398,F,3,0,1,9.83
38-175-F-4,38,175,28.1786398,F,4,0.22,0,15.13
38-175-F-5,38,175,28.1786398,F,5,0,0,15.18
38-175-F-6,38,175,28.1786398,F,6,7.85,0,21
38-175-F-7,38,175,28.1786398,F,7,0.87,0,11.7
38-175-F-8,38,175,28.1786398,F,8,4.8,0,15
38-175-F-9,38,175,28.1786398,F,9,4.8,0,15
38-175-F-10,38,175,28.1786398,F,10,0,1,5.8
38-175-F-11,38,175,28.1786398,F,11,0,1,
38-175-F-12,38,175,28.1786398,F,12,0,1,11.5
38-175-F-13,38,175,28.1786398,F,13,0,1,11.95
38-175-F-14,38,175,28.1786398,F,14,0,1,8.5
38-175-F-15,38,175,28.1786398,F,15,3.05,0,12
38-150-F-1,38,150,24.15311982,F,1,0,0,17
38-150-F-2,38,150,24.15311982,F,2,3.93,0,13
38-150-F-3,38,150,24.15311982,F,3,0,0,16.58
38-150-F-4,38,150,24.15311982,F,4,8.07,0,16.58
38-150-F-5,38,150,24.15311982,F,5,5.45,0,16.68
38-150-F-6,38,150,24.15311982,F,6,5.45,0,14.7
38-150-F-7,38,150,24.15311982,F,7,3.49,0,14.7
38-150-F-8,38,150,24.15311982,F,8,0,1,14.7
38-150-F-9,38,150,24.15311982,F,9,6.55,0,14.5
38-150-F-10,38,150,24.15311982,F,10,7.64,0,22.83
38-150-F-11,38,150,24.15311982,F,11,0,1,21.5
38-150-F-12,38,150,24.15311982,F,12,0,0,14.63
38-150-F-13,38,150,24.15311982,F,13,4.15,0,20.17
38-150-F-14,38,150,24.15311982,F,14,0,1,14.75
38-150-F-15,38,150,24.15311982,F,15,3.05,0,21.27
38-125-F-1,38,125,20.12759985,F,1,7.85,0,10
38-125-F-2,38,125,20.12759985,F,2,6.55,0,
38-125-F-3,38,125,20.12759985,F,3,3.71,0,8
38-125-F-4,38,125,20.12759985,F,4,0,0,10.28
38-125-F-5,38,125,20.12759985,F,5,2.4,0,9.93
38-125-F-6,38,125,20.12759985,F,6,5.02,0,10.43
38-125-F-7,38,125,20.12759985,F,7,0,1,9.97
38-125-F-8,38,125,20.12759985,F,8,7.42,0,10.92
38-125-F-9,38,125,20.12759985,F,9,0,1,10.82
38-125-F-10,38,125,20.12759985,F,10,0,1,10.5
38-125-F-11,38,125,20.12759985,F,11,0,1,10.52
38-125-F-12,38,125,20.12759985,F,12,5.45,0,10.87
38-125-F-13,38,125,20.12759985,F,13,0,0,9.87
38-125-F-14,38,125,20.12759985,F,14,1.75,0,10.5
38-125-F-15,38,125,20.12759985,F,15,1.75,0,10.5
38-100-F-1,38,100,16.10207988,F,1,1.96,0,11.67
38-100-F-2,38,100,16.10207988,F,2,0.87,0,11.98
38-100-F-3,38,100,16.10207988,F,3,10.25,0,10.52
38-100-F-4,38,100,16.10207988,F,4,8.07,0,11.78
38-100-F-5,38,100,16.10207988,F,5,0,1,10.03
38-100-F-6,38,100,16.10207988,F,6,3.49,0,11.83
38-100-F-7,38,100,16.10207988,F,7,5.89,0,10.92
38-100-F-8,38,100,16.10207988,F,8,0,0,10.73
38-100-F-9,38,100,16.10207988,F,9,0,0,
38-100-F-10,38,100,16.10207988,F,10,0,1,14.83
38-100-F-11,38,100,16.10207988,F,11,3.71,0,14.83
38-100-F-12,38,100,16.10207988,F,12,9.16,0,14.83
38-100-F-13,38,100,16.10207988,F,13,3.93,0,15.95
38-100-F-14,38,100,16.10207988,F,14,6.76,0,15.13
38-100-F-15,38,100,16.10207988,F,15,5.02,0,
38-75-F-1,38,75,12.07655991,F,1,11.56,0,
38-75-F-2,38,75,12.07655991,F,2,6.55,0,
38-75-F-3,38,75,12.07655991,F,3,8.51,0,
38-75-F-4,38,75,12.07655991,F,4,6.11,0,
38-75-F-5,38,75,12.07655991,F,5,0,1,
38-75-F-6,38,75,12.07655991,F,6,2.84,0,10.33
38-75-F-7,38,75,12.07655991,F,7,8.29,0,10.33
38-75-F-8,38,75,12.07655991,F,8,6.98,0,10.33
38-75-F-9,38,75,12.07655991,F,9,0.87,0,
38-75-F-10,38,75,12.07655991,F,10,7.64,0,
38-75-F-11,38,75,12.07655991,F,11,0,1,7.67
38-75-F-12,38,75,12.07655991,F,12,5.67,0,9.92
38-75-F-13,38,75,12.07655991,F,13,1.31,0,
38-75-F-14,38,75,12.07655991,F,14,5.02,0,7.5
38-75-F-15,38,75,12.07655991,F,15,0,1,
38-50-F-1,38,50,8.051039942,F,1,4.58,0,
38-50-F-2,38,50,8.051039942,F,2,9.38,0,
38-50-F-3,38,50,8.051039942,F,3,5.24,0,
38-50-F-4,38,50,8.051039942,F,4,10.47,0,
38-50-F-5,38,50,8.051039942,F,5,6.76,0,
38-50-F-6,38,50,8.051039942,F,6,8.51,0,
38-50-F-7,38,50,8.051039942,F,7,0,0,
38-50-F-8,38,50,8.051039942,F,8,8.51,0,
38-50-F-9,38,50,8.051039942,F,9,0,0,
38-50-F-10,38,50,8.051039942,F,10,0,1,2.17
38-50-F-11,38,50,8.051039942,F,11,0,1,4.58
38-50-F-12,38,50,8.051039942,F,12,6.11,0,
38-50-F-13,38,50,8.051039942,F,13,4.8,0,4.67
38-50-F-14,38,50,8.051039942,F,14,9.6,0,4.75
38-50-F-15,38,50,8.051039942,F,15,10.04,0,
38-25-F-1,38,25,4.025519971,F,1,0.44,0,
38-25-F-2,38,25,4.025519971,F,2,8.51,0,
38-25-F-3,38,25,4.025519971,F,3,9.38,0,
38-25-F-4,38,25,4.025519971,F,4,3.93,0,
38-25-F-5,38,25,4.025519971,F,5,10.47,0,
38-25-F-6,38,25,4.025519971,F,6,0,1,
38-25-F-7,38,25,4.025519971,F,7,8.07,0,
38-25-F-8,38,25,4.025519971,F,8,9.6,0,
38-25-F-9,38,25,4.025519971,F,9,0,0,
38-25-F-10,38,25,4.025519971,F,10,11.56,0,
38-25-F-11,38,25,4.025519971,F,11,0,1,
38-25-F-12,38,25,4.025519971,F,12,4.36,0,
38-25-F-13,38,25,4.025519971,F,13,7.2,0,
38-25-F-14,38,25,4.025519971,F,14,4.58,0,
38-25-F-15,38,25,4.025519971,F,15,6.11,0,
37-200-F-1,37,200,79.03333333,F,1,0,1,53.37
37-200-F-2,37,200,79.03333333,F,2,0,1,51.42
37-200-F-3,37,200,79.03333333,F,3,0,1,50.17
37-200-F-4,37,200,79.03333333,F,4,0,1,25.02
37-200-F-5,37,200,79.03333333,F,5,0,1,34.33
37-200-F-6,37,200,79.03333333,F,6,0,1,24.5
37-200-F-7,37,200,79.03333333,F,7,0,1,37.97
37-200-F-8,37,200,79.03333333,F,8,0,1,48.25
37-200-F-9,37,200,79.03333333,F,9,0,1,36.72
37-200-F-10,37,200,79.03333333,F,10,0,1,36.42
37-200-F-11,37,200,79.03333333,F,11,0,1,36.83
37-200-F-12,37,200,79.03333333,F,12,0,1,48.28
37-200-F-13,37,200,79.03333333,F,13,0,1,37.15
37-200-F-14,37,200,79.03333333,F,14,0,1,30
37-200-F-15,37,200,79.03333333,F,15,0,1,46.22
37-175-F-1,37,175,69.15416667,F,1,0,1,25
37-175-F-2,37,175,69.15416667,F,2,0,1,46.42
37-175-F-3,37,175,69.15416667,F,3,0,1,34.47
37-175-F-4,37,175,69.15416667,F,4,0,1,47.38
37-175-F-5,37,175,69.15416667,F,5,0,1,24.22
37-175-F-6,37,175,69.15416667,F,6,0,1,24.22
37-175-F-7,37,175,69.15416667,F,7,0,1,31.53
37-175-F-8,37,175,69.15416667,F,8,0,0,38.28
37-175-F-9,37,175,69.15416667,F,9,0,1,24.42
37-175-F-10,37,175,69.15416667,F,10,0,1,23.22
37-175-F-11,37,175,69.15416667,F,11,0,0,25.67
37-175-F-12,37,175,69.15416667,F,12,0,1,23.62
37-175-F-13,37,175,69.15416667,F,13,0,1,40.17
37-175-F-14,37,175,69.15416667,F,14,0,1,43.45
37-175-F-15,37,175,69.15416667,F,15,0,1,
37-150-F-1,37,150,59.275,F,1,0,1,28.45
37-150-F-2,37,150,59.275,F,2,0,1,54.17
37-150-F-3,37,150,59.275,F,3,0,0,58.22
37-150-F-4,37,150,59.275,F,4,0,0,58.43
37-150-F-5,37,150,59.275,F,5,0,0,58.43
37-150-F-6,37,150,59.275,F,6,0,0,54.93
37-150-F-7,37,150,59.275,F,7,0,0,58.5
37-150-F-8,37,150,59.275,F,8,0,1,25
37-150-F-9,37,150,59.275,F,9,0.44,0,25
37-150-F-10,37,150,59.275,F,10,0,1,25
37-150-F-11,37,150,59.275,F,11,0,1,46.27
37-150-F-12,37,150,59.275,F,12,0,0,46.27
37-150-F-13,37,150,59.275,F,13,0,0,24.22
37-150-F-14,37,150,59.275,F,14,0,1,24.22
37-150-F-15,37,150,59.275,F,15,0,0,24.22
37-125-F-1,37,125,49.39583333,F,1,0,1,19.08
37-125-F-2,37,125,49.39583333,F,2,0.22,0,37.97
37-125-F-3,37,125,49.39583333,F,3,0,1,12.03
37-125-F-4,37,125,49.39583333,F,4,0,0,46.05
37-125-F-5,37,125,49.39583333,F,5,0.87,0,38.17
37-125-F-6,37,125,49.39583333,F,6,0,1,38.17
37-125-F-7,37,125,49.39583333,F,7,0,1,30.42
37-125-F-8,37,125,49.39583333,F,8,0,1,38.62
37-125-F-9,37,125,49.39583333,F,9,0,0,38.33
37-125-F-10,37,125,49.39583333,F,10,0,1,23.03
37-125-F-11,37,125,49.39583333,F,11,0,1,
37-125-F-12,37,125,49.39583333,F,12,0,0,23.05
37-125-F-13,37,125,49.39583333,F,13,0,0,19.6
37-125-F-14,37,125,49.39583333,F,14,0,0,23.25
37-125-F-15,37,125,49.39583333,F,15,0.65,0,
37-100-F-1,37,100,39.51666667,F,1,1.31,0,34.17
37-100-F-2,37,100,39.51666667,F,2,0,1,34.17
37-100-F-3,37,100,39.51666667,F,3,0.44,0,
37-100-F-4,37,100,39.51666667,F,4,1.75,0,
37-100-F-5,37,100,39.51666667,F,5,0,1,
37-100-F-6,37,100,39.51666667,F,6,0,1,38.33
37-100-F-7,37,100,39.51666667,F,7,1.53,0,38.33
37-100-F-8,37,100,39.51666667,F,8,1.53,0,
37-100-F-9,37,100,39.51666667,F,9,1.09,0,
37-100-F-10,37,100,39.51666667,F,10,0.44,0,
37-100-F-11,37,100,39.51666667,F,11,1.75,0,
37-100-F-12,37,100,39.51666667,F,12,0.65,0,
37-100-F-13,37,100,39.51666667,F,13,0.87,0,
37-100-F-14,37,100,39.51666667,F,14,0,0,
37-100-F-15,37,100,39.51666667,F,15,0.22,0,
37-75-F-1,37,75,29.6375,F,1,0,1,
37-75-F-2,37,75,29.6375,F,2,0,0,
37-75-F-3,37,75,29.6375,F,3,5.45,0,
